Skill Section ID,Skill Section Description,Skill Family ID,Skill Family Description,Skill Group ID,Skill Group Description,Skill ID,Skill Description
1103425,Certifications,1105254,Technical Skills Certifications,1105293,Data Centers Certifications,1131342,Data Centre Management Prof(CDCMP)
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1109080,Business Intelligence Applications
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1109346,Data Warehousing
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1109377,Document Imaging Architect
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1109389,Electronic Document & Printing Prof.
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1109390,Electronic Document Prof
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1111560,BiSL Foundation
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1111564,Business Information Man. Foundation
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1111565,Business Information Man. Professional
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1114750,Enterprise Content Management Pract.
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1114751,Enterprise Content Management Specialist
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1114933,eDOCS Professional (eDOCS DM) v5.x
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1117002,Database and SQL Foundation
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1117535,CompTIA CDIA+
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1118182,CIMP Data Governance (DG)
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1118762,AMBI HB1 Databases
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1119956,openHPI In-Memory Data Management
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1120303,AIIM CIP (Certified Information Prof.)
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1127163,Data Pioneer
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1127428,Atos Data Warehousing Concepts
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1127525,Certified Data Management Prof. (CDMP)
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1130802,Business Intelligence Foundation Prof
1103425,Certifications,1105254,Technical Skills Certifications,1105294,Data Management Certifications,1131721,"Atos Extract, Transform, Load (ETL)"
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1121424,Atos Digital Workplace Sales
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1121574,Atos Digital Workplace Managers
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1121575,Atos Digital Workplace Presales
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1121576,Atos Digital Workplace Solutions
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1121943,Atos Maintenance & Support
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1125354,Atos Iberia DAT Digital Workplace
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1126242,Atos DSEP WSDS Virtual Workplace L3 Cert
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1126243,Atos DSEP WSDS Virtual Workplace L2 Cert
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1126244,Atos DSEP WSDS Virtual Workplace L1 Cert
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1126245,Atos DSEP WSDS ITAM L1 Certification
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1126246,Atos DSEP WSDS ITAM L2 Certification
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1126247,Atos DSEP WSDS ITAM L3 Certification
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1126248,Atos DSEP WSDS UEM L4 Certification
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1126249,Atos DSEP WSDS UEM L2 Certification
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1126250,Atos DSEP WSDS UEM L3 Certification
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1126432,Atos DSEP WSDS UAM L3 Certification
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1126433,Atos DSEP WSDS UAM L2 Certification
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1126434,Atos DSEP WSDS UAM L4 Certification
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1126435,Atos DSEP WSDS UAM L1 Certification
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1126778,Atos Digital Workplace for Manufacturing
1103425,Certifications,1105254,Technical Skills Certifications,1105295,Digital Workplace Certifications,1130226,Digital Solutioning for Sustainability
1103425,Certifications,1105254,Technical Skills Certifications,1105296,Enterprise & Platform Sol Certifications,1109813,Implementer Enterprise Resource Planning
1103425,Certifications,1105254,Technical Skills Certifications,1105297,Infrastructure Certifications,1110508,PCIP Prof Critical Infrastr Protection
1103425,Certifications,1105254,Technical Skills Certifications,1105297,Infrastructure Certifications,1111107,Storage Specialist
1103425,Certifications,1105254,Technical Skills Certifications,1105297,Infrastructure Certifications,1111108,Storage Support Engineer
1103425,Certifications,1105254,Technical Skills Certifications,1105297,Infrastructure Certifications,1111566,CompTIA A+
1103425,Certifications,1105254,Technical Skills Certifications,1105297,Infrastructure Certifications,1113153,SNIA Certified Storage Architect
1103425,Certifications,1105254,Technical Skills Certifications,1105297,Infrastructure Certifications,1113154,SNIA Certified Storage Engineer
1103425,Certifications,1105254,Technical Skills Certifications,1105297,Infrastructure Certifications,1113155,SNIA Certified Storage Professional
1103425,Certifications,1105254,Technical Skills Certifications,1105297,Infrastructure Certifications,1113468,CompTIA Server+
1103425,Certifications,1105254,Technical Skills Certifications,1105297,Infrastructure Certifications,1117230,CompTIA Storage+
1103425,Certifications,1105254,Technical Skills Certifications,1105297,Infrastructure Certifications,1122420,Advanced Storage Engineer
1103425,Certifications,1105254,Technical Skills Certifications,1105297,Infrastructure Certifications,1131608,System & Network Administrator
1103425,Certifications,1105254,Technical Skills Certifications,1105298,Internet of Things Certifications,1124154,Atos DSEP IoT L1 Certification
1103425,Certifications,1105254,Technical Skills Certifications,1105298,Internet of Things Certifications,1124155,Atos DSEP IoT L2 Certification
1103425,Certifications,1105254,Technical Skills Certifications,1105298,Internet of Things Certifications,1124156,Atos DSEP IoT L3 Certification
1103425,Certifications,1105254,Technical Skills Certifications,1105298,Internet of Things Certifications,1125150,Atos IoT Awareness L1 Certification
1103425,Certifications,1105254,Technical Skills Certifications,1105298,Internet of Things Certifications,1126311,Atos IoT Certified Developer Level 2
1103425,Certifications,1105254,Technical Skills Certifications,1105298,Internet of Things Certifications,1126312,Atos IoT Certified Architect Level 2
1103425,Certifications,1105254,Technical Skills Certifications,1105298,Internet of Things Certifications,1126917,Atos Level 3 Edge Computing
1103425,Certifications,1105254,Technical Skills Certifications,1105298,Internet of Things Certifications,1129922,Atos IoT&Edge Computing Modernize Legacy
1103425,Certifications,1105254,Technical Skills Certifications,1105299,Network & Communication Certifications,1109122,Cabletron Systems Engineer
1103425,Certifications,1105254,Technical Skills Certifications,1105299,Network & Communication Certifications,1109331,Convergence+
